"Order ID,Order Date,Product Category,Region,Quantity,Customer ID,Revenue,Profit,Segment,Location"
"ORD200334,2023-06-11,Furniture,West,6,CUST100083,10854,709.45,Consumer,Hyderabad"
"ORD200336,2024-01-31,Clothing,East,4,CUST102457,7276,955.2,SME,Mumbai"
"ORD200337,2024-12-21,Accessories,Central,3,CUST104078,6126,1089.14,SME,Pune"
"ORD200338,2023-08-19,Accessories,South,1,CUST104092,3003,236.2,Corporate,Chennai"
"ORD200339,2023-11-24,Office Supplies,East,8,CUST102080,28016,7557.64,SME,Bengaluru"
"ORD200340,2023-04-22,Clothing,South,8,CUST103870,13296,1596.59,Consumer,Kolkata"
"ORD200341,2023-05-12,Electronics,North,1,CUST101743,2423,474.8,Consumer,Pune"
"ORD200343,2023-07-08,Accessories,Central,1,CUST103249,944,221.52,Consumer,Ahmedabad"
"ORD200345,2023-11-26,Furniture,Central,1,CUST100214,4640,1315.67,Corporate,Delhi"
"ORD200347,2025-06-29,Furniture,East,9,CUST102444,22446,6630.37,Consumer,Delhi"
"ORD200348,2025-06-08,Electronics,East,1,CUST100683,3250,822.6,Consumer,Delhi"
"ORD200349,2024-09-30,Furniture,Central,2,CUST101311,9856,1798.81,Consumer,Hyderabad"
"ORD200350,2023-06-07,Furniture,South,4,CUST100570,7424,788.86,SME,Mumbai"
"ORD200351,2023-11-28,Office Supplies,Central,7,CUST103307,31941,4315.34,Corporate,Kolkata"
"ORD200352,2024-04-11,Accessories,Central,8,CUST102476,38352,5517.43,Corporate,Bengaluru"
"ORD200353,2024-01-14,Furniture,Central,1,CUST100551,3955,1100.63,Consumer,Chennai"
"ORD200354,2024-03-10,Electronics,East,1,CUST104177,1010,115.48,SME,Delhi"
"ORD200355,2025-07-25,Clothing,Central,5,CUST100112,23615,5444.25,Consumer,Hyderabad"
"ORD200357,2025-01-09,Accessories,North,1,CUST101547,3060,284.46,Consumer,Chennai"
"ORD200358,2022-11-28,Office Supplies,South,3,CUST103564,9393,1099.68,Corporate,Mumbai"
"ORD200359,2023-06-19,Electronics,North,6,CUST102045,24588,2974.88,SME,Delhi"
"ORD200360,2025-05-08,Office Supplies,Central,1,CUST103946,3384,320.8,SME,Hyderabad"
"ORD200361,2024-12-28,Clothing,East,3,CUST103336,8859,2180.39,Corporate,Mumbai"
"ORD200362,2025-01-27,Furniture,South,1,CUST103815,3975,510.04,Corporate,Ahmedabad"
"ORD200363,2024-07-18,Furniture,West,4,CUST100215,4020,737.44,Corporate,Chennai"
"ORD200364,2025-01-21,Accessories,South,9,CUST100269,39456,9240.58,Consumer,Chennai"
"ORD200365,2022-09-09,Furniture,South,5,CUST102948,18300,5346.9,Corporate,Mumbai"
"ORD200366,2023-03-07,Electronics,Central,3,CUST102863,12489,3466.24,Consumer,Ahmedabad"
"ORD200367,2024-08-10,Clothing,North,7,CUST100824,29218,3010.25,SME,Ahmedabad"
"ORD200369,2025-03-30,Clothing,West,9,CUST100298,40311,10542.68,Corporate,Chennai"
"ORD200370,2022-10-23,Furniture,Central,4,CUST101237,19244,1106.13,SME,Chennai"
"ORD200371,2024-12-10,Office Supplies,South,4,CUST102641,12148,3293.95,Consumer,Pune"
"ORD200372,2024-11-23,Accessories,North,9,CUST100769,30708,5638.35,SME,Kolkata"
"ORD200373,2025-09-08,Clothing,North,2,CUST101512,8764,857.94,SME,Kolkata"
"ORD200374,2023-04-29,Office Supplies,East,2,CUST100327,4466,1334.58,Corporate,Chennai"
"ORD200375,2022-12-20,Office Supplies,South,9,CUST101409,9801,1254.25,Corporate,Mumbai"
"ORD200376,2023-12-10,Office Supplies,Central,7,CUST103386,31332,3036.51,Corporate,Kolkata"
"ORD200378,2023-06-05,Clothing,Central,5,CUST100417,18335,3329.31,Corporate,Delhi"
"ORD200379,2024-09-17,Office Supplies,South,9,CUST101483,26928,2523.04,Consumer,Chennai"
"ORD200380,2024-01-25,Clothing,South,5,CUST100369,23130,4162.39,SME,Delhi"
"ORD200381,2024-11-10,Office Supplies,North,9,CUST102052,10638,2492.53,SME,Kolkata"
"ORD200382,2023-09-22,Accessories,West,8,CUST100108,22784,6542.67,Consumer,Hyderabad"
"ORD200383,2023-02-08,Accessories,Central,6,CUST101915,16554,2349.01,Corporate,Delhi"
"ORD200384,2022-04-07,Accessories,Central,5,CUST100182,8625,2535.54,Corporate,Kolkata"
"ORD200385,2024-11-20,Furniture,East,5,CUST103363,8700,2585.88,Consumer,Mumbai"
"ORD200386,2024-12-29,Office Supplies,South,5,CUST102887,21945,4323.32,Corporate,Bengaluru"
"ORD200387,2022-02-05,Furniture,South,1,CUST103721,953,119.72,SME,Chennai"
"ORD200388,2023-04-06,Clothing,North,5,CUST101108,15915,4189.85,Consumer,Kolkata"
"ORD200389,2025-04-13,Furniture,North,3,CUST101197,5004,316.81,Corporate,Kolkata"
"ORD200390,2025-11-28,Clothing,North,6,CUST100563,29628,4745.4,SME,Ahmedabad"
"ORD200391,2022-09-16,Clothing,East,9,CUST103809,10827,2256.83,Corporate,Delhi"
"ORD200392,2022-08-03,Clothing,West,3,CUST100643,9474,2797.94,Consumer,Ahmedabad"
"ORD200393,2022-10-08,Furniture,North,1,CUST104279,1131,253.17,Consumer,Pune"
"ORD200394,2023-05-07,Office Supplies,North,8,CUST101290,19584,2110.83,SME,Kolkata"
"ORD200395,2024-09-02,Furniture,North,9,CUST102517,34506,9087.85,Consumer,Delhi"
"ORD200396,2025-01-01,Office Supplies,East,4,CUST103176,3528,756.51,Consumer,Delhi"
"ORD200397,2023-09-17,Office Supplies,Central,5,CUST101686,5080,1351.86,Consumer,Pune"
"ORD200398,2022-12-25,Clothing,West,3,CUST103184,8811,1973.38,Corporate,Bengaluru"
"ORD200399,2022-08-05,Furniture,Central,8,CUST104065,20152,2759.01,Consumer,Delhi"
"ORD200400,2022-09-28,Office Supplies,South,3,CUST100285,9690,766.91,SME,Ahmedabad"
"ORD200401,2022-03-14,Accessories,South,4,CUST100122,5816,1296.61,Corporate,Ahmedabad"
"ORD200402,2022-08-23,Office Supplies,North,7,CUST100087,16772,1690.48,Consumer,Pune"
"ORD200404,2023-07-14,Furniture,East,1,CUST100541,1669,205.6,Corporate,Ahmedabad"
"ORD200406,2025-06-02,Furniture,Central,8,CUST104047,19520,5819.48,Corporate,Hyderabad"
"ORD200407,2022-10-03,Office Supplies,Central,1,CUST103657,3482,664.59,Consumer,Hyderabad"
"ORD200408,2022-10-09,Electronics,West,3,CUST104062,13503,4017.17,Consumer,Chennai"
"ORD200409,2023-04-18,Office Supplies,Central,4,CUST100891,6728,1635.65,Consumer,Chennai"
"ORD200410,2024-10-22,Office Supplies,Central,4,CUST101608,2320,402.79,SME,Hyderabad"
"ORD200412,2024-08-30,Clothing,East,3,CUST103695,4782,507.12,Consumer,Ahmedabad"
"ORD200413,2024-04-15,Office Supplies,West,7,CUST100691,29484,3201.25,Consumer,Delhi"
"ORD200415,2022-01-31,Clothing,North,4,CUST103915,14632,2181.56,Consumer,Chennai"
"ORD200416,2022-06-20,Office Supplies,North,8,CUST100713,4728,769.64,Corporate,Hyderabad"
"ORD200417,2025-05-31,Electronics,North,8,CUST101279,5520,1127.73,Corporate,Chennai"
"ORD200419,2022-01-22,Furniture,East,1,CUST100915,4129,696.51,Consumer,Hyderabad"
"ORD200420,2025-02-25,Office Supplies,South,7,CUST103603,19040,1028.09,SME,Bengaluru"
"ORD200421,2023-09-09,Office Supplies,Central,7,CUST101963,29995,7085.21,Corporate,Hyderabad"
"ORD200422,2025-07-23,Accessories,Central,5,CUST104195,7520,418.95,SME,Mumbai"
"ORD200423,2024-03-23,Clothing,West,6,CUST101304,5778,1307.39,SME,Bengaluru"
"ORD200424,2022-12-01,Clothing,North,9,CUST103454,18432,1846.97,SME,Ahmedabad"
"ORD200426,2023-04-17,Furniture,Central,4,CUST101256,8516,1099.49,SME,Delhi"
"ORD200427,2024-09-16,Accessories,North,9,CUST102817,31797,8780.05,Corporate,Mumbai"
"ORD200428,2022-07-15,Accessories,East,2,CUST100907,3330,781.43,SME,Delhi"
"ORD200429,2022-08-15,Clothing,Central,9,CUST100027,43992,4509.29,SME,Pune"
"ORD200430,2025-12-28,Clothing,West,5,CUST102700,4230,1147.05,SME,Mumbai"
"ORD200432,2023-02-14,Electronics,Central,8,CUST103975,9640,1978.07,SME,Pune"
"ORD200433,2024-04-09,Office Supplies,South,9,CUST102879,31005,8071.17,SME,Hyderabad"
"ORD200434,2025-10-14,Office Supplies,East,1,CUST101396,3541,291.7,SME,Hyderabad"
"ORD200435,2022-03-21,Accessories,Central,5,CUST103851,19135,1173.13,Corporate,Delhi"
"ORD200436,2025-12-18,Accessories,Central,9,CUST101067,18270,4973.0,Consumer,Delhi"
"ORD200437,2025-12-18,Furniture,West,2,CUST100010,5440,675.12,SME,Kolkata"
"ORD200440,2023-04-24,Office Supplies,North,6,CUST103783,25548,1981.78,SME,Hyderabad"
"ORD200441,2025-11-26,Electronics,West,2,CUST100922,3328,480.44,Corporate,Pune"
"ORD200443,2022-12-13,Office Supplies,Central,5,CUST104294,16075,1112.09,SME,Mumbai"
"ORD200444,2024-09-04,Furniture,South,1,CUST101144,4267,1011.7,Corporate,Chennai"
"ORD200446,2025-07-23,Clothing,South,1,CUST101921,4470,1111.71,Consumer,Bengaluru"
"ORD200447,2022-05-25,Clothing,North,7,CUST104019,5439,597.03,Consumer,Kolkata"
"ORD200448,2022-04-16,Clothing,South,7,CUST102142,26488,6877.7,Consumer,Chennai"
"ORD200449,2023-10-26,Accessories,North,5,CUST100267,24375,5424.08,SME,Ahmedabad"
"ORD200450,2022-05-02,Furniture,Central,6,CUST104288,26358,6241.48,Consumer,Delhi"
"ORD200451,2025-08-07,Furniture,Central,3,CUST102491,4236,1003.46,Consumer,Chennai"
"ORD200452,2024-02-17,Accessories,West,2,CUST104052,8538,1387.26,Corporate,Kolkata"
"ORD200453,2025-09-27,Electronics,West,9,CUST100093,35136,9671.93,SME,Chennai"
"ORD200454,2022-10-08,Clothing,East,2,CUST100297,1380,111.75,Corporate,Bengaluru"
"ORD200455,2022-06-23,Clothing,Central,1,CUST100512,1887,546.62,SME,Ahmedabad"
"ORD200456,2023-03-07,Electronics,North,9,CUST103399,17046,880.91,SME,Mumbai"
"ORD200457,2022-12-23,Office Supplies,East,8,CUST100908,31960,7736.5,Corporate,Ahmedabad"
"ORD200458,2023-01-30,Office Supplies,Central,8,CUST102253,29168,2815.68,Consumer,Delhi"
"ORD200459,2023-06-17,Furniture,North,7,CUST102025,33768,2233.6,SME,Bengaluru"
"ORD200460,2023-06-03,Accessories,Central,9,CUST104319,7623,1332.66,Consumer,Chennai"
"ORD200462,2025-12-04,Office Supplies,North,8,CUST100819,13400,2910.14,SME,Ahmedabad"
"ORD200463,2022-03-27,Electronics,Central,1,CUST103564,1339,265.97,Corporate,Mumbai"
"ORD200464,2022-02-13,Furniture,Central,1,CUST100110,3539,204.6,SME,Pune"
"ORD200465,2024-12-08,Clothing,Central,6,CUST103543,5604,566.55,Consumer,Bengaluru"
"ORD200466,2025-08-08,Clothing,West,8,CUST102643,11896,2724.21,Consumer,Ahmedabad"
"ORD200467,2024-05-28,Electronics,South,8,CUST103562,19304,5513.33,Corporate,Mumbai"
"ORD200469,2025-06-11,Clothing,North,1,CUST102559,3508,1039.78,Corporate,Pune"
"ORD200470,2024-08-07,Clothing,Central,9,CUST100666,7065,572.78,Consumer,Hyderabad"
"ORD200471,2024-11-02,Accessories,West,9,CUST102145,40851,11831.02,Corporate,Ahmedabad"
"ORD200472,2022-10-30,Furniture,West,7,CUST103645,14525,2084.4,Corporate,Mumbai"
"ORD200473,2022-02-01,Office Supplies,Central,1,CUST100258,1128,214.43,SME,Bengaluru"
"ORD200474,2022-03-19,Furniture,East,2,CUST102128,8194,2409.93,Consumer,Chennai"
"ORD200475,2023-08-03,Office Supplies,South,8,CUST103965,5328,862.53,Consumer,Hyderabad"
"ORD200476,2024-12-26,Clothing,North,8,CUST103533,25528,3284.74,Consumer,Ahmedabad"
"ORD200478,2024-09-12,Furniture,North,2,CUST102413,9786,2213.43,SME,Pune"
"ORD200479,2025-06-11,Clothing,North,3,CUST101512,11130,617.27,SME,Kolkata"
"ORD200481,2023-05-30,Furniture,South,3,CUST103753,11631,3265.94,Consumer,Chennai"
"ORD200482,2024-05-02,Furniture,Central,1,CUST101181,1064,198.73,Corporate,Pune"
"ORD200483,2025-01-18,Clothing,Central,6,CUST102282,13002,2644.13,Corporate,Mumbai"
"ORD200484,2022-06-07,Furniture,East,5,CUST101874,9250,1590.59,Consumer,Pune"
"ORD200485,2024-11-18,Accessories,Central,3,CUST100894,3267,641.94,Corporate,Hyderabad"
"ORD200486,2024-02-24,Accessories,South,9,CUST100956,30960,3837.16,Corporate,Ahmedabad"
"ORD200488,2024-02-02,Office Supplies,West,7,CUST102057,6671,987.6,Consumer,Kolkata"
"ORD200489,2023-07-07,Clothing,Central,2,CUST102377,8412,909.12,SME,Pune"
"ORD200490,2022-06-04,Accessories,North,5,CUST103931,20460,5680.92,Consumer,Hyderabad"
"ORD200491,2025-11-18,Electronics,North,5,CUST103339,13685,1192.64,Corporate,Bengaluru"
"ORD200492,2024-08-15,Electronics,North,6,CUST101179,8964,986.1,Corporate,Pune"
"ORD200493,2024-07-01,Furniture,North,6,CUST100529,8292,2050.92,Consumer,Delhi"
"ORD200494,2022-09-29,Furniture,West,3,CUST102995,3177,239.88,SME,Bengaluru"
"ORD200495,2025-10-23,Electronics,West,4,CUST103355,19764,4925.45,Corporate,Ahmedabad"
"ORD200496,2024-10-22,Accessories,West,1,CUST103562,1079,209.94,Corporate,Mumbai"
"ORD200497,2022-09-23,Furniture,Central,1,CUST102790,1359,224.42,Corporate,Mumbai"
"ORD200498,2025-03-31,Clothing,North,5,CUST100959,9670,2588.16,Consumer,Kolkata"
"ORD200499,2023-04-10,Clothing,East,4,CUST100263,13720,2053.5,SME,Mumbai"
"ORD200500,2023-11-26,Accessories,East,7,CUST100477,20118,2381.34,Corporate,Bengaluru"
"ORD200501,2022-09-26,Furniture,North,7,CUST100355,12852,2387.31,SME,Kolkata"
"ORD200502,2023-10-03,Clothing,South,4,CUST103330,19796,3750.17,SME,Pune"
"ORD200503,2022-05-29,Furniture,Central,2,CUST102184,3028,244.39,SME,Ahmedabad"
"ORD200504,2024-07-04,Furniture,East,4,CUST100062,4780,1177.46,Corporate,Pune"
"ORD200505,2023-03-26,Clothing,West,8,CUST104172,28120,4036.66,SME,Kolkata"
"ORD200508,2022-03-06,Accessories,South,7,CUST101943,30198,5776.76,Consumer,Delhi"
"ORD200509,2023-04-13,Office Supplies,South,6,CUST102060,28062,4025.54,Corporate,Mumbai"
"ORD200510,2025-08-10,Clothing,Central,9,CUST101714,15741,2035.86,Consumer,Chennai"
"ORD200511,2023-08-13,Furniture,West,2,CUST103914,2988,492.97,Corporate,Bengaluru"
"ORD200512,2022-06-10,Furniture,West,4,CUST100668,7384,1831.82,Consumer,Ahmedabad"
"ORD200513,2023-10-06,Clothing,East,7,CUST103599,9401,870.79,Consumer,Hyderabad"
"ORD200514,2023-01-28,Office Supplies,North,8,CUST100467,9400,748.92,Corporate,Mumbai"
"ORD200515,2024-04-07,Clothing,North,5,CUST102751,3310,886.19,Consumer,Hyderabad"
"ORD200517,2023-04-23,Office Supplies,South,4,CUST103126,12684,1152.8,SME,Delhi"
"ORD200518,2022-07-10,Accessories,East,9,CUST103484,12222,2317.8,SME,Bengaluru"
"ORD200520,2022-11-26,Furniture,West,3,CUST101743,7047,1716.2,Consumer,Pune"
"ORD200521,2024-04-14,Office Supplies,East,9,CUST103077,27126,3588.82,Corporate,Kolkata"
"ORD200522,2025-07-07,Furniture,South,7,CUST103729,7490,494.58,Consumer,Ahmedabad"
"ORD200523,2023-11-05,Electronics,North,9,CUST100279,32472,3140.77,Consumer,Hyderabad"
"ORD200525,2023-12-05,Furniture,East,3,CUST102642,12957,2154.4,Consumer,Hyderabad"
"ORD200526,2022-08-23,Electronics,East,8,CUST103030,32968,5798.39,SME,Chennai"
"ORD200527,2025-02-14,Accessories,West,4,CUST100346,5972,604.95,Consumer,Delhi"
"ORD200528,2023-10-10,Furniture,West,3,CUST104212,13830,1793.68,Corporate,Hyderabad"
"ORD200529,2025-10-10,Electronics,East,4,CUST102521,6668,1640.58,Corporate,Hyderabad"
"ORD200530,2023-10-15,Clothing,East,2,CUST101396,2644,160.84,SME,Hyderabad"
"ORD200531,2023-11-27,Clothing,South,4,CUST103381,19380,4570.33,Corporate,Ahmedabad"
"ORD200532,2025-01-21,Electronics,North,7,CUST104266,6209,1828.19,Consumer,Hyderabad"
"ORD200533,2022-01-14,Office Supplies,North,3,CUST102773,9894,2378.33,Corporate,Mumbai"
"ORD200534,2022-02-19,Office Supplies,Central,1,CUST102770,3866,1093.96,Consumer,Chennai"
"ORD200535,2023-02-07,Furniture,North,8,CUST101018,4368,505.87,Corporate,Hyderabad"
"ORD200536,2023-01-06,Clothing,Central,6,CUST103734,6618,1187.57,SME,Kolkata"
"ORD200537,2024-09-19,Office Supplies,West,3,CUST102287,12780,1963.73,Consumer,Delhi"
"ORD200538,2025-04-18,Office Supplies,Central,8,CUST103704,12488,1477.07,SME,Chennai"
"ORD200539,2025-10-06,Clothing,Central,6,CUST100807,9510,571.99,Corporate,Delhi"
"ORD200540,2023-02-25,Accessories,North,1,CUST101800,980,235.04,Consumer,Chennai"
"ORD200541,2022-11-10,Office Supplies,East,9,CUST101175,13779,3184.76,Corporate,Delhi"
"ORD200542,2024-07-23,Electronics,West,9,CUST100075,39393,7543.43,Corporate,Delhi"
"ORD200543,2023-12-11,Furniture,South,9,CUST100735,14661,4302.75,Consumer,Bengaluru"
"ORD200544,2025-04-24,Office Supplies,Central,6,CUST102689,29322,7822.71,Corporate,Kolkata"
"ORD200545,2024-03-10,Office Supplies,Central,6,CUST102885,15024,2864.51,SME,Chennai"
"ORD200546,2023-08-26,Accessories,Central,4,CUST102307,12460,3490.53,SME,Kolkata"
"ORD200547,2025-04-18,Electronics,East,8,CUST101149,33024,6271.62,Consumer,Ahmedabad"
"ORD200549,2024-10-01,Office Supplies,North,7,CUST100547,31710,5560.21,Corporate,Chennai"
"ORD200550,2023-07-29,Furniture,West,7,CUST103624,16786,4223.34,Consumer,Chennai"
"ORD200551,2025-12-30,Clothing,East,2,CUST101382,1406,227.41,SME,Bengaluru"
"ORD200552,2022-11-30,Office Supplies,South,2,CUST104261,4472,862.59,Consumer,Bengaluru"
"ORD200553,2025-06-24,Office Supplies,West,2,CUST100815,1668,165.09,Consumer,Mumbai"
"ORD200554,2023-01-14,Clothing,North,4,CUST103424,14292,2923.7,Consumer,Mumbai"
"ORD200555,2023-04-09,Accessories,West,9,CUST103817,15615,3895.74,SME,Kolkata"
"ORD200556,2022-06-29,Office Supplies,Central,5,CUST100413,22405,5812.06,Corporate,Chennai"
"ORD200557,2025-05-27,Furniture,Central,2,CUST103811,9476,2295.56,SME,Kolkata"
"ORD200558,2023-06-05,Electronics,East,4,CUST100702,10560,557.33,Consumer,Bengaluru"
"ORD200559,2023-07-27,Furniture,West,7,CUST100771,33019,9348.82,Consumer,Pune"
"ORD200561,2023-06-14,Electronics,East,8,CUST101525,7144,1623.9,Consumer,Mumbai"
"ORD200562,2024-04-29,Furniture,East,1,CUST103424,1963,501.59,Consumer,Mumbai"
"ORD200563,2025-11-13,Furniture,East,5,CUST103667,12360,2988.28,Consumer,Hyderabad"
"ORD200564,2023-09-02,Clothing,North,4,CUST100448,11188,2718.45,SME,Mumbai"
"ORD200566,2022-06-10,Clothing,Central,7,CUST102624,26607,1908.05,Consumer,Ahmedabad"
"ORD200567,2025-09-15,Electronics,South,1,CUST102414,2390,402.37,Consumer,Hyderabad"
"ORD200568,2022-01-13,Clothing,North,6,CUST101562,13710,2850.63,Corporate,Chennai"
"ORD200569,2024-11-13,Accessories,Central,8,CUST103003,21240,5439.5,SME,Pune"
"ORD200570,2022-06-25,Office Supplies,Central,2,CUST103002,3170,437.85,SME,Chennai"
"ORD200571,2025-09-06,Office Supplies,South,6,CUST102456,15624,3999.51,Consumer,Kolkata"
"ORD200572,2024-05-15,Electronics,West,1,CUST103307,1458,255.72,Corporate,Kolkata"
"ORD200573,2025-05-16,Office Supplies,West,6,CUST104145,16074,3962.87,Corporate,Kolkata"
"ORD200574,2023-03-15,Clothing,North,6,CUST100182,9606,1025.29,Corporate,Kolkata"
"ORD200575,2022-09-25,Electronics,East,5,CUST100393,22310,5382.45,Consumer,Hyderabad"
"ORD200576,2025-09-11,Accessories,South,7,CUST102924,10465,1079.82,SME,Delhi"
"ORD200577,2023-07-22,Electronics,South,5,CUST101768,8425,591.86,Corporate,Kolkata"
"ORD200578,2025-03-12,Electronics,Central,8,CUST104281,18648,4596.32,Corporate,Bengaluru"
"ORD200579,2025-05-17,Furniture,Central,2,CUST100088,2052,503.39,Corporate,Mumbai"
"ORD200580,2024-12-01,Furniture,South,6,CUST103062,20196,1566.16,SME,Mumbai"
"ORD200581,2022-03-27,Electronics,East,5,CUST100085,7715,1206.69,Corporate,Chennai"
"ORD200582,2022-01-07,Office Supplies,West,2,CUST103687,4368,252.3,Corporate,Hyderabad"
"ORD200583,2023-06-23,Furniture,North,7,CUST100119,12173,2805.84,Corporate,Ahmedabad"
"ORD200584,2025-09-04,Accessories,West,4,CUST100087,10228,2503.12,Consumer,Pune"
"ORD200585,2025-10-04,Clothing,North,6,CUST103127,3594,782.73,Corporate,Hyderabad"
"ORD200586,2023-03-11,Furniture,East,5,CUST101178,9580,1740.53,Corporate,Ahmedabad"
"ORD200587,2022-10-10,Electronics,South,4,CUST100911,13092,1099.84,Consumer,Hyderabad"
"ORD200588,2022-08-16,Office Supplies,East,2,CUST103365,4922,1461.15,Consumer,Kolkata"
"ORD200590,2025-11-08,Furniture,Central,5,CUST102582,17875,4641.21,Corporate,Kolkata"
"ORD200591,2024-12-05,Office Supplies,North,3,CUST102642,14238,983.81,Consumer,Hyderabad"
"ORD200593,2022-08-10,Office Supplies,South,8,CUST101742,36424,8080.08,SME,Hyderabad"
"ORD200594,2022-01-07,Electronics,North,2,CUST100734,2922,176.75,SME,Hyderabad"
"ORD200595,2024-09-08,Accessories,North,4,CUST103159,16800,870.07,Consumer,Bengaluru"
"ORD200596,2024-11-06,Office Supplies,Central,3,CUST100052,10389,2118.28,Corporate,Ahmedabad"
"ORD200597,2025-03-13,Clothing,North,7,CUST101737,31115,6797.95,Consumer,Pune"
"ORD200598,2023-05-11,Furniture,South,8,CUST101735,32856,7468.05,Corporate,Chennai"
"ORD200600,2023-11-21,Electronics,Central,4,CUST103996,18876,2439.71,SME,Ahmedabad"
"ORD200601,2022-02-10,Electronics,East,2,CUST101964,6120,438.66,Consumer,Kolkata"
"ORD200603,2024-12-23,Accessories,South,3,CUST102869,9654,1096.47,SME,Pune"
"ORD200606,2025-10-03,Clothing,South,2,CUST100712,9414,2117.9,Consumer,Hyderabad"
"ORD200607,2022-01-21,Electronics,Central,9,CUST104147,32247,9048.03,Corporate,Bengaluru"
"ORD200609,2025-06-11,Accessories,North,9,CUST103627,22743,1514.65,Corporate,Ahmedabad"
"ORD200610,2023-05-04,Accessories,North,3,CUST100618,8853,2492.39,Corporate,Kolkata"
"ORD200613,2025-01-17,Accessories,Central,2,CUST100666,4986,1157.77,Consumer,Hyderabad"
"ORD200614,2025-12-27,Furniture,North,8,CUST103502,13176,2281.62,SME,Mumbai"
"ORD200615,2024-08-22,Office Supplies,North,1,CUST102017,3420,836.2,SME,Bengaluru"
"ORD200616,2023-12-14,Electronics,South,2,CUST104269,6148,560.15,Consumer,Pune"
"ORD200617,2024-11-20,Accessories,Central,6,CUST103746,20460,5404.82,SME,Kolkata"
"ORD200619,2024-06-01,Clothing,South,5,CUST102360,24400,4400.21,Corporate,Mumbai"
"ORD200620,2025-03-12,Electronics,West,5,CUST101221,11865,930.06,SME,Ahmedabad"
"ORD200622,2024-06-18,Electronics,Central,8,CUST102612,37504,5254.57,SME,Bengaluru"
"ORD200623,2022-04-04,Electronics,West,6,CUST103597,13362,3897.87,Consumer,Hyderabad"
"ORD200624,2025-08-16,Electronics,East,2,CUST101556,5284,1361.98,SME,Mumbai"
"ORD200627,2022-10-07,Clothing,Central,9,CUST102868,7686,781.52,SME,Pune"
"ORD200628,2025-05-20,Furniture,East,4,CUST100114,4264,553.15,Consumer,Ahmedabad"
