Order ID,Order Date,Product Category,Region,Quantity,Customer ID,Revenue,Profit
ORD200383,08-02-2023,Accessories,Central,6,CUST101915,16554,2349.01
ORD200384,07-04-2022,Accessories,Central,5,CUST100182,8625,2535.54
ORD200385,20-11-2024,Furniture,East,5,CUST103363,8700,2585.88
ORD200386,29-12-2024,Office Supplies,South,5,CUST102887,21945,4323.32
ORD200387,05-02-2022,Furniture,South,1,CUST103721,953,119.72
ORD200388,06-04-2023,Clothing,North,5,CUST101108,15915,4189.85
ORD200389,13-04-2025,Furniture,North,3,CUST101197,5004,316.81
ORD200390,28-11-2025,Clothing,North,6,CUST100563,29628,4745.40
ORD200391,16-09-2022,Clothing,East,9,CUST103809,10827,2256.83
ORD200392,03-08-2022,Clothing,West,3,CUST100643,9474,2797.94
ORD200393,08-10-2022,Furniture,North,1,CUST104279,1131,253.17
ORD200394,07-05-2023,Office Supplies,North,8,CUST101290,19584,2110.83
ORD200395,02-09-2024,Furniture,North,9,CUST102517,34506,9087.85
ORD200396,01-01-2025,Office Supplies,East,4,CUST103176,3528,756.51
ORD200397,17-09-2023,Office Supplies,Central,5,CUST101686,5080,1351.86
ORD200398,25-12-2022,Clothing,West,3,CUST103184,8811,1973.38
ORD200399,05-08-2022,Furniture,Central,8,CUST104065,20152,2759.01
ORD200400,28-09-2022,Office Supplies,South,3,CUST100285,9690,766.91
ORD200401,14-03-2022,Accessories,South,4,CUST100122,5816,1296.61
ORD200402,23-08-2022,Office Supplies,North,7,CUST100087,16772,1690.48
ORD200403,04-01-2022,Accessories,Central,2,CUST104632,7520,499.00
ORD200404,14-07-2023,Furniture,East,1,CUST100541,1669,205.60
ORD200405,30-06-2024,Furniture,West,4,CUST104774,10756,1390.23
ORD200406,02-06-2025,Furniture,Central,8,CUST104047,19520,5819.48
ORD200407,03-10-2022,Office Supplies,Central,1,CUST103657,3482,664.59
ORD200408,09-10-2022,Electronics,West,3,CUST104062,13503,4017.17
ORD200409,18-04-2023,Office Supplies,Central,4,CUST100891,6728,1635.65
ORD200410,22-10-2024,Office Supplies,Central,4,CUST101608,2320,402.79
ORD200411,17-05-2024,Clothing,West,3,CUST104515,4974,602.09
ORD200412,30-08-2024,Clothing,East,3,CUST103695,4782,507.12
ORD200413,15-04-2024,Office Supplies,West,7,CUST100691,29484,3201.25
ORD200414,18-04-2022,Accessories,North,8,CUST104612,23112,6133.12
ORD200415,31-01-2022,Clothing,North,4,CUST103915,14632,2181.56
ORD200416,20-06-2022,Office Supplies,North,8,CUST100713,4728,769.64
ORD200417,31-05-2025,Electronics,North,8,CUST101279,5520,1127.73
ORD200418,03-12-2025,Accessories,South,6,CUST104749,10530,674.04
ORD200419,22-01-2022,Furniture,East,1,CUST100915,4129,696.51
ORD200420,25-02-2025,Office Supplies,South,7,CUST103603,19040,1028.09
ORD200421,09-09-2023,Office Supplies,Central,7,CUST101963,29995,7085.21
ORD200422,23-07-2025,Accessories,Central,5,CUST104195,7520,418.95
ORD200423,23-03-2024,Clothing,West,6,CUST101304,5778,1307.39
ORD200424,01-12-2022,Clothing,North,9,CUST103454,18432,1846.97
ORD200425,29-08-2023,Clothing,West,3,CUST104420,6054,1532.48
ORD200426,17-04-2023,Furniture,Central,4,CUST101256,8516,1099.49
ORD200427,16-09-2024,Accessories,North,9,CUST102817,31797,8780.05
ORD200428,15-07-2022,Accessories,East,2,CUST100907,3330,781.43
ORD200429,15-08-2022,Clothing,Central,9,CUST100027,43992,4509.29
ORD200430,28-12-2025,Clothing,West,5,CUST102700,4230,1147.05
ORD200431,08-10-2025,Electronics,West,3,CUST104906,2847,156.91
ORD200432,14-02-2023,Electronics,Central,8,CUST103975,9640,1978.07
ORD200433,09-04-2024,Office Supplies,South,9,CUST102879,31005,8071.17
ORD200434,14-10-2025,Office Supplies,East,1,CUST101396,3541,291.70
ORD200435,21-03-2022,Accessories,Central,5,CUST103851,19135,1173.13
ORD200436,18-12-2025,Accessories,Central,9,CUST101067,18270,4973.00
ORD200437,18-12-2025,Furniture,West,2,CUST100010,5440,675.12
ORD200438,12-01-2024,Furniture,North,1,CUST104882,3751,811.36
ORD200439,30-03-2022,Electronics,North,8,CUST104476,27208,7057.73
ORD200440,24-04-2023,Office Supplies,North,6,CUST103783,25548,1981.78
ORD200441,26-11-2025,Electronics,West,2,CUST100922,3328,480.44
ORD200442,17-10-2024,Electronics,North,3,CUST104600,13362,3096.37
ORD200443,13-12-2022,Office Supplies,Central,5,CUST104294,16075,1112.09
ORD200444,04-09-2024,Furniture,South,1,CUST101144,4267,1011.70
ORD200445,12-09-2024,Office Supplies,South,2,CUST104827,8094,2186.65
ORD200446,23-07-2025,Clothing,South,1,CUST101921,4470,1111.71
ORD200447,25-05-2022,Clothing,North,7,CUST104019,5439,597.03
ORD200448,16-04-2022,Clothing,South,7,CUST102142,26488,6877.70
ORD200449,26-10-2023,Accessories,North,5,CUST100267,24375,5424.08
ORD200450,02-05-2022,Furniture,Central,6,CUST104288,26358,6241.48
ORD200451,07-08-2025,Furniture,Central,3,CUST102491,4236,1003.46
ORD200452,17-02-2024,Accessories,West,2,CUST104052,8538,1387.26
ORD200453,27-09-2025,Electronics,West,9,CUST100093,35136,9671.93
ORD200454,08-10-2022,Clothing,East,2,CUST100297,1380,111.75
ORD200455,23-06-2022,Clothing,Central,1,CUST100512,1887,546.62
ORD200456,07-03-2023,Electronics,North,9,CUST103399,17046,880.91
ORD200457,23-12-2022,Office Supplies,East,8,CUST100908,31960,7736.50
ORD200458,30-01-2023,Office Supplies,Central,8,CUST102253,29168,2815.68
ORD200459,17-06-2023,Furniture,North,7,CUST102025,33768,2233.60
ORD200460,03-06-2023,Accessories,Central,9,CUST104319,7623,1332.66
ORD200461,10-04-2023,Furniture,Central,3,CUST104543,12603,2248.91
ORD200462,04-12-2025,Office Supplies,North,8,CUST100819,13400,2910.14
ORD200463,27-03-2022,Electronics,Central,1,CUST103564,1339,265.97
ORD200464,13-02-2022,Furniture,Central,1,CUST100110,3539,204.60
ORD200465,08-12-2024,Clothing,Central,6,CUST103543,5604,566.55
ORD200466,08-08-2025,Clothing,West,8,CUST102643,11896,2724.21
ORD200467,28-05-2024,Electronics,South,8,CUST103562,19304,5513.33
ORD200468,01-12-2022,Office Supplies,Central,1,CUST104459,3825,923.82
ORD200469,11-06-2025,Clothing,North,1,CUST102559,3508,1039.78
ORD200470,07-08-2024,Clothing,Central,9,CUST100666,7065,572.78
ORD200471,02-11-2024,Accessories,West,9,CUST102145,40851,11831.02
ORD200472,30-10-2022,Furniture,West,7,CUST103645,14525,2084.40
ORD200473,01-02-2022,Office Supplies,Central,1,CUST100258,1128,214.43
ORD200474,19-03-2022,Furniture,East,2,CUST102128,8194,2409.93
ORD200475,03-08-2023,Office Supplies,South,8,CUST103965,5328,862.53
ORD200476,26-12-2024,Clothing,North,8,CUST103533,25528,3284.74
ORD200477,18-11-2025,Accessories,North,5,CUST104954,9670,2395.14
ORD200478,12-09-2024,Furniture,North,2,CUST102413,9786,2213.43
ORD200479,11-06-2025,Clothing,North,3,CUST101512,11130,617.27
ORD200480,29-09-2024,Office Supplies,West,5,CUST104799,17165,2940.12
ORD200481,30-05-2023,Furniture,South,3,CUST103753,11631,3265.94
ORD200482,02-05-2024,Furniture,Central,1,CUST101181,1064,198.73
ORD200483,18-01-2025,Clothing,Central,6,CUST102282,13002,2644.13
ORD200484,07-06-2022,Furniture,East,5,CUST101874,9250,1590.59
ORD200485,18-11-2024,Accessories,Central,3,CUST100894,3267,641.94
ORD200486,24-02-2024,Accessories,South,9,CUST100956,30960,3837.16
ORD200487,01-03-2025,Clothing,Central,8,CUST104489,27136,2735.66
ORD200488,02-02-2024,Office Supplies,West,7,CUST102057,6671,987.60
ORD200489,07-07-2023,Clothing,Central,2,CUST102377,8412,909.12
ORD200490,04-06-2022,Accessories,North,5,CUST103931,20460,5680.92
ORD200491,18-11-2025,Electronics,North,5,CUST103339,13685,1192.64
ORD200492,15-08-2024,Electronics,North,6,CUST101179,8964,986.10
ORD200493,01-07-2024,Furniture,North,6,CUST100529,8292,2050.92
ORD200494,29-09-2022,Furniture,West,3,CUST102995,3177,239.88
ORD200495,23-10-2025,Electronics,West,4,CUST103355,19764,4925.45
ORD200496,22-10-2024,Accessories,West,1,CUST103562,1079,209.94
ORD200497,23-09-2022,Furniture,Central,1,CUST102790,1359,224.42
ORD200498,31-03-2025,Clothing,North,5,CUST100959,9670,2588.16
ORD200499,10-04-2023,Clothing,East,4,CUST100263,13720,2053.50
ORD200500,26-11-2023,Accessories,East,7,CUST100477,20118,2381.34
ORD200501,26-09-2022,Furniture,North,7,CUST100355,12852,2387.31
ORD200502,03-10-2023,Clothing,South,4,CUST103330,19796,3750.17
ORD200503,29-05-2022,Furniture,Central,2,CUST102184,3028,244.39
ORD200504,04-07-2024,Furniture,East,4,CUST100062,4780,1177.46
ORD200505,26-03-2023,Clothing,West,8,CUST104172,28120,4036.66
ORD200506,11-06-2023,Electronics,South,2,CUST104949,9702,790.90
ORD200507,08-10-2022,Clothing,West,5,CUST104728,21250,1590.73
ORD200508,06-03-2022,Accessories,South,7,CUST101943,30198,5776.76
ORD200509,13-04-2023,Office Supplies,South,6,CUST102060,28062,4025.54
ORD200510,10-08-2025,Clothing,Central,9,CUST101714,15741,2035.86
ORD200511,13-08-2023,Furniture,West,2,CUST103914,2988,492.97
ORD200512,10-06-2022,Furniture,West,4,CUST100668,7384,1831.82
ORD200513,06-10-2023,Clothing,East,7,CUST103599,9401,870.79
ORD200514,28-01-2023,Office Supplies,North,8,CUST100467,9400,748.92
ORD200515,07-04-2024,Clothing,North,5,CUST102751,3310,886.19
ORD200516,24-02-2022,Office Supplies,East,5,CUST104436,23565,5958.34
ORD200517,23-04-2023,Office Supplies,South,4,CUST103126,12684,1152.80
ORD200518,10-07-2022,Accessories,East,9,CUST103484,12222,2317.80
ORD200519,28-01-2023,Furniture,East,4,CUST104776,3644,677.53
ORD200520,26-11-2022,Furniture,West,3,CUST101743,7047,1716.20
ORD200521,14-04-2024,Office Supplies,East,9,CUST103077,27126,3588.82
ORD200522,07-07-2025,Furniture,South,7,CUST103729,7490,494.58
ORD200523,05-11-2023,Electronics,North,9,CUST100279,32472,3140.77
ORD200524,20-11-2025,Office Supplies,Central,4,CUST104880,14700,1513.97
ORD200525,05-12-2023,Furniture,East,3,CUST102642,12957,2154.40
ORD200526,23-08-2022,Electronics,East,8,CUST103030,32968,5798.39
ORD200527,14-02-2025,Accessories,West,4,CUST100346,5972,604.95
ORD200528,10-10-2023,Furniture,West,3,CUST104212,13830,1793.68
ORD200529,10-10-2025,Electronics,East,4,CUST102521,6668,1640.58
ORD200530,15-10-2023,Clothing,East,2,CUST101396,2644,160.84
ORD200531,27-11-2023,Clothing,South,4,CUST103381,19380,4570.33
ORD200532,21-01-2025,Electronics,North,7,CUST104266,6209,1828.19
ORD200533,14-01-2022,Office Supplies,North,3,CUST102773,9894,2378.33
ORD200534,19-02-2022,Office Supplies,Central,1,CUST102770,3866,1093.96
ORD200535,07-02-2023,Furniture,North,8,CUST101018,4368,505.87
ORD200536,06-01-2023,Clothing,Central,6,CUST103734,6618,1187.57
ORD200537,19-09-2024,Office Supplies,West,3,CUST102287,12780,1963.73
ORD200538,18-04-2025,Office Supplies,Central,8,CUST103704,12488,1477.07
ORD200539,06-10-2025,Clothing,Central,6,CUST100807,9510,571.99
ORD200540,25-02-2023,Accessories,North,1,CUST101800,980,235.04
ORD200541,10-11-2022,Office Supplies,East,9,CUST101175,13779,3184.76
ORD200542,23-07-2024,Electronics,West,9,CUST100075,39393,7543.43
ORD200543,11-12-2023,Furniture,South,9,CUST100735,14661,4302.75
ORD200544,24-04-2025,Office Supplies,Central,6,CUST102689,29322,7822.71
ORD200545,10-03-2024,Office Supplies,Central,6,CUST102885,15024,2864.51
ORD200546,26-08-2023,Accessories,Central,4,CUST102307,12460,3490.53
ORD200547,18-04-2025,Electronics,East,8,CUST101149,33024,6271.62
ORD200548,05-11-2023,Furniture,South,9,CUST104799,9279,2406.86
ORD200549,01-10-2024,Office Supplies,North,7,CUST100547,31710,5560.21
ORD200550,29-07-2023,Furniture,West,7,CUST103624,16786,4223.34
ORD200551,30-12-2025,Clothing,East,2,CUST101382,1406,227.41
ORD200552,30-11-2022,Office Supplies,South,2,CUST104261,4472,862.59
ORD200553,24-06-2025,Office Supplies,West,2,CUST100815,1668,165.09
ORD200554,14-01-2023,Clothing,North,4,CUST103424,14292,2923.70
ORD200555,09-04-2023,Accessories,West,9,CUST103817,15615,3895.74
ORD200556,29-06-2022,Office Supplies,Central,5,CUST100413,22405,5812.06
ORD200557,27-05-2025,Furniture,Central,2,CUST103811,9476,2295.56
ORD200558,05-06-2023,Electronics,East,4,CUST100702,10560,557.33
ORD200559,27-07-2023,Furniture,West,7,CUST100771,33019,9348.82
ORD200560,02-08-2025,Accessories,Central,5,CUST104727,6120,395.28
ORD200561,14-06-2023,Electronics,East,8,CUST101525,7144,1623.90
ORD200562,29-04-2024,Furniture,East,1,CUST103424,1963,501.59
ORD200563,13-11-2025,Furniture,East,5,CUST103667,12360,2988.28
ORD200564,02-09-2023,Clothing,North,4,CUST100448,11188,2718.45
ORD200565,17-04-2025,Accessories,Central,3,CUST104424,10119,1071.72
ORD200566,10-06-2022,Clothing,Central,7,CUST102624,26607,1908.05
ORD200567,15-09-2025,Electronics,South,1,CUST102414,2390,402.37
ORD200568,13-01-2022,Clothing,North,6,CUST101562,13710,2850.63
ORD200569,13-11-2024,Accessories,Central,8,CUST103003,21240,5439.50
ORD200570,25-06-2022,Office Supplies,Central,2,CUST103002,3170,437.85
ORD200571,06-09-2025,Office Supplies,South,6,CUST102456,15624,3999.51
ORD200572,15-05-2024,Electronics,West,1,CUST103307,1458,255.72
ORD200573,16-05-2025,Office Supplies,West,6,CUST104145,16074,3962.87
ORD200574,15-03-2023,Clothing,North,6,CUST100182,9606,1025.29
ORD200575,25-09-2022,Electronics,East,5,CUST100393,22310,5382.45
ORD200576,11-09-2025,Accessories,South,7,CUST102924,10465,1079.82
ORD200577,22-07-2023,Electronics,South,5,CUST101768,8425,591.86
ORD200578,12-03-2025,Electronics,Central,8,CUST104281,18648,4596.32
ORD200579,17-05-2025,Furniture,Central,2,CUST100088,2052,503.39
ORD200580,01-12-2024,Furniture,South,6,CUST103062,20196,1566.16
ORD200581,27-03-2022,Electronics,East,5,CUST100085,7715,1206.69
ORD200582,07-01-2022,Office Supplies,West,2,CUST103687,4368,252.30
ORD200583,23-06-2023,Furniture,North,7,CUST100119,12173,2805.84
ORD200584,04-09-2025,Accessories,West,4,CUST100087,10228,2503.12
ORD200585,04-10-2025,Clothing,North,6,CUST103127,3594,782.73
ORD200586,11-03-2023,Furniture,East,5,CUST101178,9580,1740.53
ORD200587,10-10-2022,Electronics,South,4,CUST100911,13092,1099.84
ORD200588,16-08-2022,Office Supplies,East,2,CUST103365,4922,1461.15
ORD200589,27-09-2025,Clothing,South,7,CUST104456,4200,478.96
ORD200590,08-11-2025,Furniture,Central,5,CUST102582,17875,4641.21
ORD200591,05-12-2024,Office Supplies,North,3,CUST102642,14238,983.81
ORD200592,01-12-2022,Office Supplies,Central,6,CUST104791,15534,1518.00
ORD200593,10-08-2022,Office Supplies,South,8,CUST101742,36424,8080.08
ORD200594,07-01-2022,Electronics,North,2,CUST100734,2922,176.75
ORD200595,08-09-2024,Accessories,North,4,CUST103159,16800,870.07
ORD200596,06-11-2024,Office Supplies,Central,3,CUST100052,10389,2118.28
ORD200597,13-03-2025,Clothing,North,7,CUST101737,31115,6797.95
ORD200598,11-05-2023,Furniture,South,8,CUST101735,32856,7468.05
ORD200599,30-08-2024,Clothing,South,8,CUST104498,30456,8100.88
ORD200600,21-11-2023,Electronics,Central,4,CUST103996,18876,2439.71
ORD200601,10-02-2022,Electronics,East,2,CUST101964,6120,438.66
ORD200602,11-02-2022,Clothing,South,6,CUST104968,11508,1719.60
ORD200603,23-12-2024,Accessories,South,3,CUST102869,9654,1096.47
ORD200604,10-01-2023,Electronics,North,8,CUST104733,5480,1586.90
ORD200605,18-03-2022,Electronics,North,3,CUST104972,9996,1001.66
ORD200606,03-10-2025,Clothing,South,2,CUST100712,9414,2117.90
ORD200607,21-01-2022,Electronics,Central,9,CUST104147,32247,9048.03
ORD200608,15-04-2024,Accessories,East,9,CUST104497,35181,7646.72
ORD200609,11-06-2025,Accessories,North,9,CUST103627,22743,1514.65
ORD200610,04-05-2023,Accessories,North,3,CUST100618,8853,2492.39
ORD200611,14-03-2023,Furniture,East,2,CUST104759,6130,533.45
ORD200612,05-01-2025,Accessories,North,4,CUST104997,3404,340.21
ORD200613,17-01-2025,Accessories,Central,2,CUST100666,4986,1157.77
ORD200614,27-12-2025,Furniture,North,8,CUST103502,13176,2281.62
ORD200615,22-08-2024,Office Supplies,North,1,CUST102017,3420,836.20
ORD200616,14-12-2023,Electronics,South,2,CUST104269,6148,560.15
ORD200617,20-11-2024,Accessories,Central,6,CUST103746,20460,5404.82
ORD200618,28-11-2023,Electronics,Central,9,CUST104491,35811,4513.81
ORD200619,01-06-2024,Clothing,South,5,CUST102360,24400,4400.21
ORD200620,12-03-2025,Electronics,West,5,CUST101221,11865,930.06
ORD200621,27-11-2022,Furniture,East,3,CUST104805,5973,822.89
ORD200622,18-06-2024,Electronics,Central,8,CUST102612,37504,5254.57
ORD200623,04-04-2022,Electronics,West,6,CUST103597,13362,3897.87
ORD200624,16-08-2025,Electronics,East,2,CUST101556,5284,1361.98
ORD200625,09-11-2023,Office Supplies,Central,5,CUST104557,24990,1610.58
ORD200626,05-09-2022,Office Supplies,North,4,CUST104967,5032,610.95
ORD200627,07-10-2022,Clothing,Central,9,CUST102868,7686,781.52
ORD200628,20-05-2025,Furniture,East,4,CUST100114,4264,553.15
ORD200629,06-09-2022,Electronics,West,8,CUST104959,4776,254.46
ORD200630,30-01-2024,Electronics,North,1,CUST103801,3654,897.16
ORD200631,02-01-2022,Electronics,East,5,CUST101230,4105,347.27
ORD200632,12-06-2023,Electronics,East,9,CUST101885,31005,3121.63
ORD200633,24-01-2024,Office Supplies,Central,3,CUST103503,8835,1890.87
ORD200634,30-04-2023,Clothing,South,6,CUST102030,7134,1481.08
ORD200635,22-04-2025,Accessories,South,6,CUST102726,24702,6336.97
ORD200636,20-05-2024,Furniture,North,6,CUST102479,22908,1930.49
ORD200637,17-01-2024,Electronics,East,4,CUST103329,18020,1892.46
ORD200638,13-08-2022,Clothing,West,7,CUST102837,33705,9068.47
ORD200639,19-12-2025,Accessories,North,3,CUST102038,9627,2084.57
ORD200640,03-02-2024,Clothing,North,6,CUST101771,12024,838.52
ORD200641,14-03-2023,Office Supplies,Central,5,CUST104447,6205,456.04
ORD200642,27-07-2025,Accessories,West,3,CUST100700,5301,971.95
ORD200643,08-08-2023,Clothing,East,2,CUST103363,7076,1681.70
ORD200644,09-02-2022,Office Supplies,East,1,CUST100961,940,198.19
ORD200645,01-09-2022,Clothing,East,8,CUST104432,26120,5733.17
ORD200646,06-08-2022,Clothing,North,1,CUST103888,1788,345.08
ORD200647,08-06-2023,Accessories,Central,5,CUST102818,11450,3095.39
ORD200648,01-10-2025,Office Supplies,North,5,CUST102031,12880,3532.07
ORD200649,15-05-2022,Electronics,South,1,CUST101978,1464,294.84
ORD200650,30-05-2025,Furniture,South,9,CUST104964,8325,1938.25
ORD200651,10-09-2022,Accessories,East,5,CUST104204,6635,1098.84
ORD200652,05-11-2022,Office Supplies,Central,9,CUST101896,26730,3136.32
ORD200653,03-05-2022,Clothing,East,6,CUST102887,18018,3766.88
ORD200654,13-05-2025,Office Supplies,East,7,CUST103616,29463,7477.20
ORD200655,18-05-2022,Furniture,North,7,CUST101149,16569,1916.12
ORD200656,24-11-2022,Furniture,East,2,CUST103828,9402,1941.34
ORD200657,25-04-2022,Electronics,East,5,CUST103347,23720,4877.73
ORD200658,07-04-2025,Electronics,Central,2,CUST104157,3652,1021.48
ORD200659,13-01-2022,Furniture,Central,4,CUST100170,13480,3232.79
ORD200660,02-01-2022,Accessories,Central,3,CUST103686,1770,447.50
ORD200661,26-07-2023,Accessories,East,6,CUST103163,5364,1033.83
ORD200662,20-08-2024,Clothing,Central,5,CUST103146,12890,2989.50
ORD200663,05-05-2023,Electronics,Central,1,CUST103697,1483,164.91
ORD200664,06-08-2024,Clothing,West,2,CUST104216,8802,1715.66
ORD200665,26-06-2022,Electronics,West,7,CUST103797,9786,2109.62
ORD200666,24-11-2025,Furniture,South,9,CUST102531,13077,3379.76
ORD200667,07-11-2023,Accessories,North,1,CUST100262,3639,332.70
ORD200668,15-02-2024,Accessories,North,4,CUST102248,6360,837.54
ORD200669,09-04-2022,Furniture,Central,3,CUST102149,12453,3086.59
ORD200670,15-08-2022,Clothing,South,5,CUST103056,3425,543.06
ORD200671,02-06-2025,Clothing,South,5,CUST102413,15365,2629.12
ORD200672,04-06-2024,Office Supplies,West,2,CUST103552,1274,260.94
ORD200673,03-04-2025,Electronics,South,5,CUST102688,9925,2300.64
ORD200674,18-10-2024,Clothing,East,4,CUST104976,10000,1220.71
ORD200675,07-10-2025,Furniture,Central,1,CUST102196,1202,319.71
ORD200676,09-11-2025,Clothing,East,1,CUST100496,1072,151.20
ORD200677,21-04-2022,Accessories,North,1,CUST103462,673,77.54
ORD200678,11-12-2025,Electronics,West,8,CUST100749,6336,1424.90
ORD200679,08-03-2022,Office Supplies,East,3,CUST104102,3864,540.83
